Time [ISO8601],Flare Class,Peak Flux [W/m2]
"2014-12-27T02:16:00Z","M3.2",3.28225e-05
"2014-12-27T03:59:00Z","C1.3",1.36040e-06
"2014-12-27T06:11:00Z","C2.8",2.81208e-06
"2014-12-27T06:58:00Z","C1.1",1.14908e-06
"2014-12-27T12:18:00Z","C1.4",1.46183e-06
"2014-12-27T15:05:00Z","C1.8",1.85006e-06
"2014-12-29T03:41:00Z","C2.0",2.02104e-06
"2014-12-29T05:29:00Z","C1.1",1.18566e-06
"2014-12-29T08:44:00Z","C1.1",1.11181e-06
"2014-12-29T10:29:00Z","C1.2",1.26944e-06
"2014-12-29T10:39:00Z","C1.9",1.99368e-06
"2014-12-29T10:52:00Z","C3.7",3.74813e-06
"2014-12-29T22:52:00Z","C1.0",1.03563e-06
"2014-12-31T01:55:00Z","C2.2",2.24432e-06
"2014-12-31T03:54:00Z","C1.2",1.27968e-06
"2014-12-31T04:53:00Z","C1.1",1.14951e-06
"2014-12-31T05:26:00Z","C1.4",1.40185e-06
"2014-12-31T06:48:00Z","C2.4",2.47364e-06
"2014-12-31T07:51:00Z","C1.4",1.41971e-06
"2014-12-31T09:04:00Z","C1.6",1.69165e-06
"2014-12-31T11:09:00Z","C1.3",1.39633e-06
"2014-12-31T12:16:00Z","C1.4",1.42895e-06
"2014-12-31T12:35:00Z","C2.0",2.02344e-06
"2014-12-31T15:04:00Z","C1.4",1.49757e-06
"2014-12-31T23:39:00Z","C1.7",1.75220e-06
"2015-01-01T05:07:00Z","C2.9",2.96439e-06
"2015-01-01T05:40:00Z","C1.8",1.89466e-06
"2015-01-01T07:30:00Z","C3.0",3.02303e-06
"2015-01-01T18:25:00Z","B9.7",9.74084e-07
"2015-01-01T18:49:00Z","B9.7",9.72007e-07
"2015-01-01T19:05:00Z","C2.6",2.66243e-06
"2015-01-02T00:13:00Z","B7.8",7.89318e-07
"2015-01-02T09:53:00Z","C1.2",1.27430e-06
"2015-01-02T11:37:00Z","C1.0",1.02500e-06
"2015-01-02T14:08:00Z","C1.3",1.35879e-06
"2015-01-02T17:01:00Z","C1.0",1.07285e-06
"2015-01-03T00:13:00Z","C1.2",1.26938e-06
"2015-01-03T01:17:00Z","C2.4",2.43371e-06
"2015-01-03T05:57:00Z","C1.5",1.56313e-06
"2015-01-03T06:04:00Z","C4.1",4.18933e-06
"2015-01-03T06:17:00Z","C6.6",6.63890e-06
"2015-01-03T06:49:00Z","C5.5",5.51645e-06
"2015-01-03T07:15:00Z","C3.5",3.50812e-06
"2015-01-03T09:47:00Z","M1.6",1.63648e-05
"2015-01-03T10:39:00Z","C2.5",2.50020e-06
"2015-01-03T13:41:00Z","C1.5",1.58866e-06
"2015-01-03T14:13:00Z","C2.6",2.62057e-06
"2015-01-03T15:30:00Z","C1.2",1.28567e-06
"2015-01-03T18:15:00Z","C1.0",1.05129e-06
"2015-01-04T00:09:00Z","C1.6",1.60396e-06
"2015-01-04T00:47:00Z","C2.0",2.04443e-06
"2015-01-04T10:33:00Z","C1.5",1.51973e-06
"2015-01-04T10:46:00Z","C1.6",1.63251e-06
"2015-01-04T15:36:00Z","M1.8",1.85927e-05
"2015-01-04T21:26:00Z","C1.6",1.64783e-06
"2015-01-04T23:45:00Z","C2.7",2.77150e-06
"2015-01-05T02:09:00Z","C2.8",2.84433e-06
"2015-01-05T08:22:00Z","C5.0",5.04524e-06
"2015-01-05T09:16:00Z","C2.0",2.04308e-06
"2015-01-05T11:17:00Z","C2.1",2.19479e-06
"2015-01-05T14:59:00Z","C5.5",5.56423e-06
"2015-01-05T17:47:00Z","M1.0",1.06947e-05
"2015-01-05T20:30:00Z","C1.4",1.46764e-06
"2015-01-05T22:13:00Z","C5.8",5.86765e-06
"2015-01-05T23:20:00Z","C6.3",6.39611e-06
"2015-01-06T04:54:00Z","C2.2",2.27909e-06
"2015-01-06T05:31:00Z","C8.5",8.56446e-06
"2015-01-06T05:44:00Z","C7.6",7.69364e-06
"2015-01-06T07:32:00Z","C2.0",2.03433e-06
"2015-01-06T09:43:00Z","C3.1",3.10604e-06
"2015-01-06T11:47:00Z","M1.3",1.39170e-05
"2015-01-06T13:30:00Z","C2.0",2.05691e-06
"2015-01-06T17:14:00Z","C2.4",2.42418e-06
"2015-01-06T22:04:00Z","C2.7",2.74902e-06
"2015-01-06T22:45:00Z","C1.5",1.52793e-06
"2015-01-07T03:12:00Z","C1.7",1.73955e-06
"2015-01-07T06:06:00Z","C2.6",2.60296e-06
"2015-01-07T06:52:00Z","C1.5",1.50954e-06
"2015-01-07T10:06:00Z","C1.7",1.76992e-06
"2015-01-07T10:36:00Z","C1.8",1.86881e-06
"2015-01-07T11:51:00Z","C6.1",6.11590e-06
"2015-01-07T15:00:00Z","C2.9",2.99540e-06
"2015-01-07T15:55:00Z","C1.5",1.51218e-06
"2015-01-07T19:30:00Z","C1.4",1.42756e-06
"2015-01-07T21:44:00Z","C1.7",1.78679e-06
"2015-01-07T23:18:00Z","C1.6",1.63700e-06
"2015-01-08T00:24:00Z","C2.3",2.33648e-06
"2015-01-08T01:31:00Z","C2.0",2.00982e-06
"2015-01-08T01:46:00Z","C2.1",2.12194e-06
"2015-01-08T04:16:00Z","C1.9",1.93896e-06
"2015-01-08T04:34:00Z","C6.0",6.05956e-06
"2015-01-08T15:48:00Z","C3.6",3.68822e-06
"2015-01-09T05:53:00Z","C4.9",4.91149e-06
"2015-01-09T08:17:00Z","M1.3",1.37910e-05
"2015-01-09T17:48:00Z","C2.6",2.65296e-06
"2015-01-09T18:53:00Z","C1.8",1.84392e-06
"2015-01-09T22:28:00Z","C2.8",2.81220e-06
"2015-01-10T01:53:00Z","C3.0",3.06057e-06
"2015-01-10T02:52:00Z","C1.7",1.75617e-06
"2015-01-10T11:33:00Z","C4.8",4.80441e-06
"2015-01-10T23:18:00Z","C2.3",2.36651e-06
"2015-01-11T02:53:00Z","C4.7",4.70096e-06
"2015-01-11T05:24:00Z","C3.7",3.77317e-06
"2015-01-11T05:43:00Z","C6.0",6.03146e-06
"2015-01-11T15:14:00Z","C2.2",2.23205e-06
"2015-01-11T18:28:00Z","C1.8",1.82974e-06
"2015-01-11T20:07:00Z","C1.9",1.99456e-06
"2015-01-11T20:23:00Z","C1.9",1.90708e-06
"2015-01-11T23:32:00Z","C2.0",2.07099e-06
"2015-01-12T01:37:00Z","C1.8",1.86009e-06
"2015-01-12T02:25:00Z","C4.4",4.43857e-06
"2015-01-12T04:32:00Z","C8.7",8.78046e-06
"2015-01-12T06:23:00Z","C2.1",2.10303e-06
"2015-01-12T07:51:00Z","C4.5",4.51159e-06
"2015-01-12T11:10:00Z","C2.0",2.01082e-06
"2015-01-12T12:55:00Z","C8.0",8.03680e-06
"2015-01-12T14:44:00Z","M1.0",1.01377e-05
"2015-01-12T22:30:00Z","C4.9",4.99019e-06
"2015-01-13T04:24:00Z","M8.1",8.10331e-05
"2015-01-13T04:58:00Z","M7.0",7.08985e-05
"2015-01-13T13:14:00Z","C3.4",3.42416e-06
"2015-01-13T14:16:00Z","C1.8",1.84436e-06
"2015-01-13T14:36:00Z","C1.6",1.63607e-06
"2015-01-13T15:09:00Z","C2.7",2.77540e-06
"2015-01-13T15:25:00Z","C3.6",3.62830e-06
"2015-01-13T18:52:00Z","C1.9",1.92132e-06
"2015-01-13T19:35:00Z","C1.9",1.91626e-06
"2015-01-13T23:06:00Z","C1.9",1.97479e-06
"2015-01-14T00:27:00Z","C2.5",2.52529e-06
"2015-01-14T01:57:00Z","C2.3",2.30158e-06
"2015-01-14T02:33:00Z","C6.7",6.79721e-06
"2015-01-14T03:28:00Z","C2.1",2.14501e-06
"2015-01-14T03:47:00Z","M1.3",1.39155e-05
"2015-01-14T04:56:00Z","M1.1",1.10702e-05
"2015-01-14T06:36:00Z","C2.5",2.53373e-06
"2015-01-14T06:51:00Z","C3.3",3.34653e-06
"2015-01-14T08:08:00Z","C1.9",1.96574e-06
"2015-01-14T08:45:00Z","C3.8",3.80538e-06
"2015-01-14T09:23:00Z","C3.3",3.33589e-06
"2015-01-14T09:43:00Z","C7.6",7.65524e-06
"2015-01-14T10:42:00Z","C2.7",2.77566e-06
"2015-01-14T11:10:00Z","C3.2",3.20494e-06
"2015-01-14T11:19:00Z","C3.5",3.56626e-06
"2015-01-14T12:00:00Z","C3.0",3.00022e-06
"2015-01-14T12:37:00Z","C4.2",4.28749e-06
"2015-01-14T12:58:00Z","M3.1",3.19390e-05
"2015-01-14T18:09:00Z","C1.5",1.57428e-06
"2015-01-14T18:26:00Z","C3.3",3.36146e-06
"2015-01-14T19:44:00Z","C2.3",2.39316e-06
"2015-01-14T23:24:00Z","C4.2",4.26043e-06
"2015-01-15T02:40:00Z","C3.0",3.04725e-06
"2015-01-15T03:09:00Z","C2.0",2.06483e-06
"2015-01-15T03:16:00Z","C2.1",2.19869e-06
"2015-01-15T03:34:00Z","C3.4",3.49433e-06
"2015-01-15T14:59:00Z","C3.4",3.48420e-06
"2015-01-15T16:49:00Z","C3.7",3.76700e-06
"2015-01-15T21:55:00Z","C1.7",1.70754e-06
"2015-01-16T03:30:00Z","C2.6",2.63036e-06
"2015-01-17T04:04:00Z","C1.3",1.30354e-06
"2015-01-17T07:29:00Z","C1.1",1.15832e-06
"2015-01-18T05:52:00Z","C1.4",1.49420e-06
"2015-01-18T22:51:00Z","C1.3",1.37272e-06
"2015-01-19T07:15:00Z","C1.2",1.26164e-06
"2015-01-19T07:42:00Z","C1.1",1.10396e-06
"2015-01-19T09:06:00Z","C1.4",1.48941e-06
"2015-01-19T10:13:00Z","C1.8",1.81229e-06
"2015-01-19T14:00:00Z","C1.1",1.18706e-06
"2015-01-19T20:48:00Z","C4.7",4.77812e-06
"2015-01-20T05:11:00Z","C1.4",1.45762e-06
"2015-01-20T09:49:00Z","C1.1",1.13313e-06
"2015-01-20T15:17:00Z","C1.0",1.07205e-06
"2015-01-20T17:27:00Z","C1.0",1.09515e-06
"2015-01-20T18:10:00Z","B9.8",9.86850e-07
"2015-01-20T23:18:00Z","C4.2",4.24436e-06
"2015-01-21T01:48:00Z","C1.2",1.27139e-06
"2015-01-21T05:07:00Z","C1.3",1.34729e-06
"2015-01-21T05:15:00Z","C1.3",1.39106e-06
"2015-01-21T09:39:00Z","C1.4",1.44141e-06
"2015-01-21T10:49:00Z","C6.2",6.20947e-06
"2015-01-21T11:42:00Z","M1.4",1.41961e-05
"2015-01-21T13:31:00Z","C1.3",1.39871e-06
"2015-01-21T15:34:00Z","C7.1",7.13330e-06
"2015-01-21T16:21:00Z","C2.0",2.00530e-06
"2015-01-21T16:44:00Z","C7.6",7.69355e-06
"2015-01-21T19:08:00Z","C1.3",1.35858e-06
"2015-01-21T21:41:00Z","C1.7",1.73017e-06
"2015-01-21T22:30:00Z","C7.8",7.80659e-06
"2015-01-22T01:23:00Z","C1.5",1.54187e-06
"2015-01-22T02:20:00Z","C2.4",2.41954e-06
"2015-01-22T02:52:00Z","C1.7",1.70747e-06
"2015-01-22T03:45:00Z","C1.3",1.36395e-06
"2015-01-22T04:05:00Z","C1.6",1.65569e-06
"2015-01-22T04:52:00Z","M2.0",2.03165e-05
"2015-01-22T07:53:00Z","C1.5",1.52569e-06
"2015-01-22T08:48:00Z","C2.9",2.95412e-06
"2015-01-22T09:51:00Z","C1.3",1.34554e-06
"2015-01-22T16:20:00Z","C1.2",1.21924e-06
"2015-01-22T17:23:00Z","C1.3",1.34084e-06
"2015-01-22T18:30:00Z","C1.8",1.87891e-06
"2015-01-23T02:24:00Z","C1.0",1.06818e-06
"2015-01-23T02:53:00Z","C6.1",6.18575e-06
"2015-01-23T08:46:00Z","B8.6",8.60159e-07
"2015-01-23T12:37:00Z","C1.5",1.56460e-06
"2015-01-23T15:11:00Z","C1.4",1.42534e-06
"2015-01-23T15:29:00Z","C1.7",1.70645e-06
"2015-01-23T16:00:00Z","C5.2",5.27003e-06
"2015-01-23T17:46:00Z","C1.5",1.53813e-06
"2015-01-23T19:38:00Z","C1.2",1.20668e-06
"2015-01-24T07:11:00Z","B9.0",9.05122e-07
"2015-01-24T07:40:00Z","C2.9",2.93833e-06
"2015-01-24T10:20:00Z","C1.8",1.83799e-06
"2015-01-24T12:00:00Z","C1.0",1.07796e-06
"2015-01-24T16:08:00Z","C1.0",1.00671e-06
"2015-01-24T18:25:00Z","B9.5",9.55052e-07
"2015-01-24T18:49:00Z","B9.7",9.79065e-07
"2015-01-24T20:46:00Z","C1.6",1.69685e-06
"2015-01-24T23:46:00Z","C1.1",1.14414e-06
"2015-01-25T01:09:00Z","C1.0",1.09684e-06
"2015-01-25T02:01:00Z","C1.6",1.62305e-06
"2015-01-25T02:29:00Z","C1.5",1.54739e-06
"2015-01-25T07:51:00Z","C1.4",1.40853e-06
"2015-01-25T11:44:00Z","C1.0",1.08071e-06
"2015-01-25T12:12:00Z","C2.0",2.00035e-06
"2015-01-25T18:18:00Z","C1.3",1.32132e-06
"2015-01-26T00:53:00Z","C1.0",1.00466e-06
"2015-01-26T05:36:00Z","C1.5",1.59504e-06
"2015-01-26T06:27:00Z","C2.5",2.53893e-06
"2015-01-26T07:26:00Z","C1.4",1.45048e-06
"2015-01-26T07:43:00Z","C2.2",2.27198e-06
"2015-01-26T09:04:00Z","C2.4",2.41759e-06
"2015-01-26T14:08:00Z","C1.8",1.80399e-06
"2015-01-26T16:53:00Z","M1.6",1.60944e-05
"2015-01-27T04:57:00Z","C2.3",2.37920e-06
"2015-01-27T05:47:00Z","C3.4",3.46820e-06
"2015-01-27T07:33:00Z","C3.0",3.06975e-06
"2015-01-27T08:00:00Z","C3.0",3.01758e-06
"2015-01-27T12:54:00Z","C2.9",2.96100e-06
"2015-01-27T23:59:00Z","C8.1",8.13871e-06
"2015-01-28T00:32:00Z","C2.3",2.38455e-06
"2015-01-28T00:45:00Z","C2.8",2.86970e-06
"2015-01-28T01:06:00Z","C6.3",6.31009e-06
"2015-01-28T01:28:00Z","C6.7",6.77366e-06
"2015-01-28T04:41:00Z","M2.0",2.08512e-05
"2015-01-28T05:30:00Z","M1.4",1.40621e-05
"2015-01-28T10:42:00Z","C3.9",3.93501e-06
"2015-01-28T10:56:00Z","C3.3",3.33440e-06
"2015-01-28T13:12:00Z","C3.6",3.62768e-06
"2015-01-28T18:35:00Z","C3.1",3.18747e-06
"2015-01-28T18:47:00Z","C2.9",2.95311e-06
"2015-01-28T21:37:00Z","M1.5",1.52435e-05
"2015-01-28T23:36:00Z","C2.4",2.48409e-06
"2015-01-29T02:46:00Z","C2.4",2.47049e-06
"2015-01-29T03:05:00Z","C2.4",2.47504e-06
"2015-01-29T03:12:00Z","C5.9",5.91144e-06
"2015-01-29T03:52:00Z","C3.8",3.80410e-06
"2015-01-29T04:24:00Z","C3.0",3.09654e-06
"2015-01-29T04:33:00Z","C4.4",4.40951e-06
"2015-01-29T05:23:00Z","M1.1",1.18265e-05
"2015-01-29T09:22:00Z","C2.7",2.78183e-06
"2015-01-29T09:57:00Z","C4.1",4.12011e-06
"2015-01-29T10:43:00Z","C3.0",3.00674e-06
"2015-01-29T11:42:00Z","M3.0",3.03204e-05
"2015-01-29T12:26:00Z","M1.0",1.09390e-05
"2015-01-29T13:33:00Z","C3.6",3.69257e-06
"2015-01-29T14:16:00Z","C3.1",3.19388e-06
"2015-01-29T14:44:00Z","C2.4",2.41132e-06
"2015-01-29T16:52:00Z","C2.2",2.26203e-06
"2015-01-29T18:15:00Z","C7.2",7.22850e-06
"2015-01-29T19:53:00Z","C9.1",9.15649e-06
"2015-01-29T23:47:00Z","M1.2",1.21258e-05
"2015-01-30T00:44:00Z","M2.9",2.98394e-05
"2015-01-30T05:01:00Z","C3.2",3.25828e-06
"2015-01-30T05:36:00Z","M2.4",2.47844e-05
"2015-01-30T06:03:00Z","M2.3",2.33171e-05
"2015-01-30T07:37:00Z","C9.6",9.61204e-06
"2015-01-30T08:25:00Z","C5.4",5.41857e-06
"2015-01-30T12:16:00Z","M3.4",3.48126e-05
"2015-01-30T15:11:00Z","C1.8",1.88859e-06
"2015-01-30T17:56:00Z","C2.8",2.86687e-06
"2015-01-30T20:21:00Z","C1.6",1.68692e-06
"2015-01-31T00:30:00Z","C1.3",1.36458e-06
"2015-01-31T08:02:00Z","C1.6",1.69944e-06
"2015-01-31T11:57:00Z","C1.4",1.41870e-06
"2015-01-31T16:41:00Z","C2.3",2.31560e-06
"2015-01-31T21:03:00Z","C1.7",1.79566e-06
"2015-01-31T21:35:00Z","C2.4",2.44901e-06
"2015-02-01T03:55:00Z","C2.6",2.65577e-06
"2015-02-01T04:36:00Z","C3.9",3.97523e-06
"2015-02-01T06:45:00Z","C3.0",3.09650e-06
"2015-02-01T08:46:00Z","C2.6",2.61204e-06
"2015-02-01T11:33:00Z","C4.5",4.58337e-06
"2015-02-01T17:11:00Z","C1.9",1.98399e-06
"2015-02-01T18:16:00Z","C1.5",1.51476e-06
"2015-02-01T19:30:00Z","C2.1",2.11680e-06
"2015-02-01T21:26:00Z","C4.3",4.39104e-06
"2015-02-02T04:01:00Z","C1.4",1.49840e-06
"2015-02-02T06:24:00Z","C1.4",1.47028e-06
"2015-02-02T14:37:00Z","C2.5",2.51733e-06
"2015-02-02T15:19:00Z","C1.6",1.61784e-06
"2015-02-02T16:35:00Z","C1.8",1.84665e-06
"2015-02-02T20:04:00Z","C2.2",2.26980e-06
"2015-02-02T20:27:00Z","C2.8",2.81984e-06
"2015-02-02T21:13:00Z","C1.8",1.82963e-06
"2015-02-02T23:11:00Z","C3.7",3.74517e-06
"2015-02-03T01:58:00Z","C1.4",1.40208e-06
"2015-02-03T04:12:00Z","C1.5",1.58925e-06
"2015-02-03T09:12:00Z","C1.9",1.97201e-06
"2015-02-03T09:47:00Z","C3.8",3.87588e-06
"2015-02-03T10:53:00Z","C5.5",5.58856e-06
"2015-02-03T15:12:00Z","C1.9",1.98895e-06
"2015-02-03T17:26:00Z","C2.2",2.22224e-06
"2015-02-03T18:24:00Z","C2.5",2.55900e-06
"2015-02-03T18:40:00Z","C3.3",3.39817e-06
"2015-02-03T18:49:00Z","C4.4",4.43237e-06
"2015-02-03T21:11:00Z","C2.7",2.72955e-06
"2015-02-03T22:58:00Z","C3.0",3.08423e-06
"2015-02-04T00:16:00Z","C2.2",2.23486e-06
"2015-02-04T02:15:00Z","M1.8",1.81695e-05
"2015-02-04T02:48:00Z","C4.4",4.43500e-06
"2015-02-04T10:07:00Z","C3.1",3.14628e-06
"2015-02-04T18:50:00Z","C3.6",3.65620e-06
"2015-02-04T19:12:00Z","C4.3",4.32214e-06
"2015-02-04T21:35:00Z","C1.6",1.64177e-06
"2015-02-05T05:16:00Z","C1.6",1.63363e-06
"2015-02-05T07:26:00Z","C1.8",1.85038e-06
"2015-02-05T09:53:00Z","C4.7",4.79841e-06
"2015-02-06T02:30:00Z","C1.1",1.13935e-06
"2015-02-06T02:43:00Z","C1.1",1.16944e-06
"2015-02-06T03:15:00Z","C1.5",1.59213e-06
"2015-02-06T09:54:00Z","C1.5",1.54139e-06
"2015-02-06T10:17:00Z","C2.0",2.05829e-06
"2015-02-06T21:21:00Z","C1.3",1.34935e-06
"2015-02-06T23:02:00Z","C2.2",2.20243e-06
"2015-02-07T01:21:00Z","C1.9",1.97465e-06
"2015-02-07T10:50:00Z","C2.5",2.53761e-06
"2015-02-07T12:22:00Z","C2.7",2.74500e-06
"2015-02-07T13:18:00Z","C1.8",1.87454e-06
"2015-02-07T13:35:00Z","C2.0",2.00526e-06
"2015-02-07T16:13:00Z","C1.4",1.43877e-06
"2015-02-07T17:54:00Z","C3.3",3.33172e-06
"2015-02-07T19:38:00Z","C3.2",3.24549e-06
"2015-02-08T05:18:00Z","C3.6",3.67334e-06
"2015-02-08T05:58:00Z","C3.7",3.78547e-06
"2015-02-08T06:24:00Z","C3.5",3.55025e-06
"2015-02-08T10:29:00Z","C1.7",1.76832e-06
"2015-02-08T10:52:00Z","C3.3",3.38718e-06
"2015-02-08T11:00:00Z","C3.6",3.68687e-06
"2015-02-08T14:51:00Z","C2.3",2.38412e-06
"2015-02-08T19:46:00Z","C1.7",1.78558e-06
"2015-02-08T20:08:00Z","C1.7",1.78468e-06
"2015-02-08T21:04:00Z","C4.5",4.51742e-06
"2015-02-09T01:48:00Z","C2.9",2.99542e-06
"2015-02-09T05:28:00Z","C2.3",2.39952e-06
"2015-02-09T06:07:00Z","C5.3",5.38659e-06
"2015-02-09T07:13:00Z","C2.4",2.49967e-06
"2015-02-09T08:26:00Z","C2.0",2.02203e-06
"2015-02-09T09:05:00Z","C2.1",2.18768e-06
"2015-02-09T11:54:00Z","C1.8",1.89905e-06
"2015-02-09T18:33:00Z","C3.9",3.94177e-06
"2015-02-09T19:03:00Z","C4.3",4.39353e-06
"2015-02-09T22:23:00Z","C1.8",1.84156e-06
"2015-02-09T22:33:00Z","C1.9",1.90710e-06
"2015-02-09T22:40:00Z","C2.6",2.67578e-06
"2015-02-09T23:35:00Z","M3.4",3.49600e-05
"2015-02-10T02:02:00Z","M1.1",1.19017e-05
"2015-02-10T04:21:00Z","C4.1",4.17522e-06
"2015-02-10T08:44:00Z","C3.9",3.92356e-06
"2015-02-11T05:21:00Z","C1.4",1.44945e-06
"2015-02-12T02:12:00Z","C8.6",8.64539e-06
"2015-02-12T04:33:00Z","C1.0",1.02757e-06
"2015-02-12T07:56:00Z","C1.0",1.00786e-06
"2015-02-12T14:18:00Z","C1.4",1.42576e-06
"2015-02-13T02:28:00Z","C1.3",1.32340e-06
"2015-02-14T22:54:00Z","B9.4",9.43109e-07
"2015-02-15T00:51:00Z","C1.2",1.24252e-06
"2015-02-15T09:07:00Z","B8.4",8.41920e-07
"2015-02-16T16:00:00Z","C1.2",1.21648e-06
"2015-02-17T03:06:00Z","B8.1",8.10975e-07
"2015-02-17T06:44:00Z","C0.9",9.98764e-07
"2015-02-18T11:03:00Z","B7.7",7.72949e-07
"2015-02-18T16:21:00Z","C1.1",1.19725e-06
"2015-02-18T16:41:00Z","B9.3",9.30552e-07
"2015-02-18T19:17:00Z","C1.0",1.08144e-06
"2015-02-18T21:45:00Z","C1.5",1.58282e-06
"2015-02-18T22:08:00Z","C5.0",5.00702e-06
"2015-02-19T00:58:00Z","C1.7",1.77361e-06
"2015-02-19T01:12:00Z","C1.3",1.31397e-06
"2015-02-19T04:06:00Z","B7.8",7.89936e-07
"2015-02-19T10:47:00Z","B9.3",9.38974e-07
"2015-02-19T18:06:00Z","C1.5",1.55678e-06
"2015-02-20T01:10:00Z","B8.3",8.31893e-07
"2015-02-20T08:30:00Z","C1.0",1.09469e-06
"2015-02-20T10:27:00Z","C2.2",2.21086e-06
"2015-02-20T15:22:00Z","C3.3",3.30652e-06
"2015-02-20T18:25:00Z","C1.1",1.18956e-06
"2015-02-20T20:15:00Z","C1.9",1.94500e-06
"2015-02-20T21:59:00Z","B8.9",8.93928e-07
"2015-02-20T23:19:00Z","B9.8",9.80360e-07
"2015-02-21T00:42:00Z","C1.2",1.20273e-06
"2015-02-21T03:33:00Z","C1.4",1.46335e-06
"2015-02-21T05:02:00Z","C1.6",1.69614e-06
"2015-02-22T20:21:00Z","C1.2",1.27649e-06
"2015-02-22T20:38:00Z","C1.1",1.18266e-06
"2015-02-23T03:15:00Z","B9.7",9.78838e-07
"2015-02-23T12:02:00Z","B7.0",7.02085e-07
"2015-02-24T10:57:00Z","C2.0",2.06631e-06
"2015-02-24T22:23:00Z","B9.6",9.66564e-07
"2015-02-26T15:03:00Z","B4.7",4.74572e-07
"2015-02-26T17:57:00Z","B5.4",5.45560e-07
"2015-02-26T22:37:00Z","B5.5",5.56592e-07
"2015-02-27T23:09:00Z","C1.5",1.51323e-06
"2015-02-28T02:06:00Z","B8.1",8.16387e-07
"2015-02-28T02:19:00Z","B8.3",8.30532e-07
"2015-02-28T05:28:00Z","C3.6",3.60909e-06
"2015-02-28T07:41:00Z","C1.6",1.61391e-06
"2015-02-28T08:08:00Z","C1.5",1.51819e-06
"2015-02-28T13:05:00Z","C1.2",1.24297e-06
"2015-02-28T13:40:00Z","C3.1",3.16122e-06
"2015-02-28T21:30:00Z","C1.2",1.24232e-06
"2015-02-28T21:42:00Z","C1.3",1.34432e-06
"2015-02-28T22:37:00Z","C2.0",2.03137e-06
"2015-02-28T23:05:00Z","C2.1",2.11781e-06
"2015-03-01T02:10:00Z","C1.4",1.46327e-06
"2015-03-01T04:54:00Z","C1.3",1.38982e-06
"2015-03-01T05:13:00Z","C5.3",5.37304e-06
"2015-03-01T13:09:00Z","C1.3",1.39215e-06
"2015-03-01T16:13:00Z","C9.7",9.75722e-06
"2015-03-01T20:38:00Z","C1.5",1.58663e-06
"2015-03-02T01:47:00Z","C1.6",1.60565e-06
"2015-03-02T02:41:00Z","C1.9",1.94625e-06
"2015-03-02T03:01:00Z","C3.3",3.37829e-06
"2015-03-02T03:43:00Z","C1.8",1.81556e-06
"2015-03-02T04:14:00Z","C1.4",1.48371e-06
"2015-03-02T04:28:00Z","C1.6",1.65204e-06
"2015-03-02T05:18:00Z","C3.5",3.55900e-06
"2015-03-02T05:55:00Z","C4.2",4.25786e-06
"2015-03-02T06:39:00Z","M1.5",1.50377e-05
"2015-03-02T07:10:00Z","C4.6",4.61384e-06
"2015-03-02T07:48:00Z","C7.4",7.46541e-06
"2015-03-02T08:41:00Z","C4.5",4.54738e-06
"2015-03-02T09:48:00Z","M1.6",1.68793e-05
"2015-03-02T10:34:00Z","C7.9",7.93883e-06
"2015-03-02T10:46:00Z","C7.4",7.44182e-06
"2015-03-02T11:29:00Z","C4.5",4.56842e-06
"2015-03-02T12:00:00Z","C3.5",3.58341e-06
"2015-03-02T13:07:00Z","C4.8",4.86089e-06
"2015-03-02T14:13:00Z","C2.9",2.99187e-06
"2015-03-02T15:28:00Z","M5.4",5.40605e-05
"2015-03-02T17:37:00Z","C5.6",5.66505e-06
"2015-03-02T19:31:00Z","M5.8",5.89461e-05
"2015-03-02T20:39:00Z","C3.2",3.22911e-06
"2015-03-02T23:16:00Z","C8.6",8.62559e-06
"2015-03-03T00:27:00Z","C5.0",5.08414e-06
"2015-03-03T01:35:00Z","X1.1",0.000117937
"2015-03-03T06:34:00Z","C2.6",2.66679e-06
"2015-03-03T07:50:00Z","C1.9",1.93256e-06
"2015-03-03T10:24:00Z","C1.0",1.03086e-06
"2015-03-03T13:37:00Z","C5.8",5.82481e-06
"2015-03-04T06:31:00Z","C1.3",1.39872e-06
"2015-03-04T10:19:00Z","C3.6",3.61741e-06
"2015-03-04T10:39:00Z","C3.9",3.96379e-06
"2015-03-04T13:42:00Z","C1.6",1.60299e-06
"2015-03-04T15:23:00Z","B9.2",9.27362e-07
"2015-03-04T17:13:00Z","C1.3",1.30984e-06
"2015-03-04T20:01:00Z","C1.0",1.06019e-06
"2015-03-04T22:03:00Z","C1.1",1.12489e-06
"2015-03-05T04:19:00Z","C1.8",1.88047e-06
"2015-03-05T17:24:00Z","C5.0",5.02233e-06
"2015-03-05T18:11:00Z","M1.7",1.73833e-05
"2015-03-05T22:59:00Z","C2.7",2.78373e-06
"2015-03-06T01:01:00Z","C2.4",2.42242e-06
"2015-03-06T01:29:00Z","C4.0",4.00688e-06
"2015-03-06T01:59:00Z","C5.0",5.08547e-06
"2015-03-06T02:38:00Z","C5.4",5.42588e-06
"2015-03-06T04:50:00Z","M4.4",4.41469e-05
"2015-03-06T15:08:00Z","C3.6",3.60036e-06
"2015-03-06T15:51:00Z","C3.7",3.78652e-06
"2015-03-06T16:06:00Z","C3.8",3.84284e-06
"2015-03-06T21:11:00Z","C3.2",3.22263e-06
"2015-03-06T22:22:00Z","C1.4",1.44735e-06
"2015-03-06T22:44:00Z","C1.6",1.68255e-06
